artDate,year,intern_id,content
12/14-12/18,109,17,這四天可說是上班非常累，但是下班的就會覺得很舒服因為下班我們會一起吃喝玩樂，我們會一起吃吃居酒屋，玩遊戲，喝酒聊天，我也會趁著下班實踐去朋友家玩，每天都玩到1-2點哈哈哈，完全忘了隔天要上班，不過隔天還是有起床啦，畢竟上班還是第一順位，餐廳的遭餐也是非常的豐富，必須嚐嚐，有時候睡太晚我們可以直接上樓跟他說要外帶，他會給尼盒子來裝取要吃的食物，真的很貼心!希望能常常有展覽在台中哈哈，因為這樣又有理由可以到台中玩了，順便工作
12/21-12/25,109,17,經歷過五天的展覽生活回台北當然是先爆休息一波，睡到自然醒事必須的，還要跟朋友約一下出去消磨一下這五天的疲憊感，出完展會有一種疲憊感但是疲憊感中又帶一點想要趕快在接下一次的台中展，哈哈哈雖然剛剛結束了一個大展但是下周並沒有特別的閒，因為聖誕節十二月二十五日我又有另一展要出了這次是寵物展，寵物展相對比教辛苦一點因為要包一些寵物動員令的福袋，而且有好多種，有貓咪的有狗狗的，過一想到寵物展可以看到一堆療育的小動物們，心情就非常的愉悅，也很期待。
12/28-01/01,109,17,寵物展非常的大，攤位也非常的多，寵物餅乾阿、零食阿都深受狗奴們的喜愛，寵物推車阿，飼料阿、貓砂都成為狗努們必買的商品之一，因此每次的寵物展都吸引了非常多大廠商來參加，也因為寵物展非常的受消費者的喜愛因此，有很多收留貓貓狗狗的都會帶貓狗來現場給想養動物的消費者們領養，害得我也非常想領養，寵物展不僅會看到貓貓狗狗，我支籤還看過公雞、鵝、浣熊、龍貓等等不同的家寵，可以說是讓我大開眼界阿!我非常好奇她些動物的動機是甚麼，真的很特別。
01/04-01/08,110,17,展後呢回到公司後把這幾個禮拜沒處理的公事趕快處理完，因為我又要出展了，這次的展覽更特別，是在信義區外接到展出，這次參加的展覽是戶外伴手禮展，重點是這5天非常的冷還下大雨，而切都要展出到晚上八點，我一樣是負責贈品處，但是我還有另一個負責的地方就是零食一把抓，那個活動便是將很多大大小校不同的零食倒進一個大花車，有報名的消費者能將一隻手伸進花車內抓取糖果餅乾，在3秒的時間內妳能抓到多少都歸你，非常有趣跟佛心的活動之一，我自己都想報名了呢哈哈哈未來有機會也要參加看看!
01/11-01/15,110,17,戶外展意外地多人，贈品處排隊排到一個不要不要的，真的累，因為市面費地而且還在信義區大家都依直往裡面湧進來，人生第一次戶外展，完美達成讚讚的，展覽期間也很順利，只是真的會喊倒沒聲音，因為太多人了，中間還有一子差點排到馬路上，嚇死人，好在我們動作很快一次性出動三台電腦將這波如同殭屍消化完畢，太可怕了吧，但是看到來的人這麼多反而欣慰，因為這麼多人來代表我們辦得很成功，展覽的廣告也打得很好，有吸引到消費者的眼球!希望每一展都有同樣的成效!
01/18-01/22,110,17,這次世貿戶外展，真的是人潮非常多的展覽之一，絕對不輸給世貿的其他展覽，為了著個展覽我跟莊硯鈞還特別跑了很多不同的店家找尋聖誕燈飾，非常難找，因為她有她專屬的長度格式等等，可謂是下了一番心血在處理這件事情，好最後有成功找到並順利帶回來開展，戶外展可說是非常亮眼的展覽，不論颳風下雨將展覽做到完美就是我們的責任，大家看得開心，我們自己辦得也很有成就感，展期4天很快就過玩了相信我這一定是辦展很難得的回憶之一!希望大家都可以依同來欣賞!
01/25-01/29,110,17,展期結束後也贏來2月了，準備過年，展期相對也比較少，因此展覽的事情少了很多，也終於可以喘口氣，不過雖然展覽的事情不多但是內勤的事情沒有因此減少，反而因為要過年的緣故內部的清潔與打掃工作變更多，重點是還要支援亞聯送貨，真的是沒有比較輕鬆，不過一想到即將過年就想說再撐一下，過年放11天真的很舒服，不過公司的事情還是要趕快提早處理完才不會有臨時的事情需要加班及處理，一切都很順利的處理完!也可以開開心心的去過年了哈哈哈，把所有事情放到一邊!
02/15-02/19,110,17,襪十一天的廉價就這樣很快地結束了，感覺才修了1-2天，怎麼過得這麼快，真不想回去上班哈哈，部過沒辦法開工了就是必須上班，一回來上班一種莫名的疲憊感便湧了上來，可能是因為休假修太多天跟吃得太豐富太好，因此那種不習慣的感覺一擁而上，ˋ恩希望每天都是過年可以一直放長假，不過雖然類但是不佳般的精神我可沒忘記齁，還是依樣效率的將所有平日該處理的事情處理完，最近也接手了新工作，公務車輛管理!我要去了解公務車的保險內容修繕，保養等等。
02/22-02/25,110,17,剛接手新工作也不太了解但是對這分新工作抱持著新奇好奇的看法居多，因此我上網查了些資料發現其實這個方面可以給我許多不同的職場知識與幫助，因此我研究過後我從我們的公務車A車開始改善，我先將受傷的部分找出當時的事故照及報案三聯單並且連裸保險公司、保養廠等等，保養廠請我把公務車開去並且估價看保險能理賠甚麼部分的金額，從中我發現有很多事我還不了解跟不懂的地方因此我需要更認真的學習，出險不難主要是需要報案單，而且有保險是一件非常重要的事情之一。
03/01-03/05,110,17,剛好利用二二八連續假期的這幾天將損壞的公務車送至保養廠修繕及出險，過了一連續假期就可以將公務車拿回來了，拿回來後發現跟新的一模一樣，非常的新，也希望大家都能好好的愛護公務車不要亂撞根破壞，畢竟出險浪費時間也浪費人力，我也接管裡所有公務車的職權，我每天下班前必須例行性的檢查公務車看狀況是否有毀損，刮傷，如果有必須立刻回報並借用使用人，在我的生活中又學到一樣不同的事情，學以致用，我相信學到就是我自己的!誰都搶不走，增加自己的工作能力跟經驗非常重要!
03/08-03/12,110,17,出險公務車的部分還算順利，我也在這段時間內分別出險了ABCD四輛公務車，並且重一個甚麼也部會的菜鳥慢慢的進步變成可以做很多事情的老鳥哈哈哈，最近我又再一次接回總機的這份工作，又一次回到總機的位置讓我格外的熟悉，不過這次不僅僅是總機，甚至將我列為管理部的一份子之一，這代表的是沒錯我的工作又再一次迎來了大幅度的增加沒錯我的工作又再一次迎來了大幅度的增加，我志從加入了管理部公司的一部份資產變成是我在管理，CALL機阿、制服阿、車輛阿，每一個都是不同的壓力!
02/15-05/19,110,17,管理部的同事都不錯，也都很認真的教導我，我學的蠻快的努力進步，讓自己變得更優秀，出來上半不僅僅是為了磨練自我，另一方面更是讓增廣見聞，看看這社會上都是怎麼樣的歷練，上聯教會我很多事情，不適每一件事情從單方面思考就會有答案的，凡事看事情不能只看一面需要從不同的角度了解到怎麼樣的解決方法是對這件事情最好的，這點讓我了解到處理問題的重要性及理解能力，事情可大可小完全取決於你處理的態度及方法!我相信每個人在上班都有所領悟但能不能學以致用就要看個人的造化了!
03/22-03/26,110,17,總機的位置，每天幫助消費者處理票務問題，為客人解決他們各種不同的問ˋ提，我原本是一個脾氣不太好的人，經過上聯的打磨及修飾，我慢慢地學會沉穩，變成一個穩重的人，在上聯學習到很多，不知不覺我們的一年實習即將告一個段落，下一屆的學弟妹們也即將到來，在上聯認識了各式各樣的同事，一起經歷過的展覽，都是非常充實的!謝謝各位帶給我的回憶!希望大家在上聯都能將自己不足的地方補起來，學習到更多屬於自己的東西並切在未來充分的發揮及使用。
03/22-03/26,110,17,在上聯我學習到很多東西，他教的不只是展覽展務這種實質性的東西，他還無形之中教導我們多平常需要具備的條件，我在還沒來上聯之前是一個非常討厭上台或報告的人，部過在上聯我從每個月的月會，都是我報告的，對PPT的鑽研又更進了一步，月會的報告不只讓我的台風變得更加的穩健，口條也相對的變得更加的流利，跟別人的對話也應對如流，這些都是無形之中慢慢看見他進步的地方，經過這一年的不懈努力及自我進步，我成功地看見了我自己的改變，上聯真的是給與我們不一樣的進步的地方，雖然工作的時候蠻辛苦蠻累的，不過果實是甜美的，也徹底改變了我對實習的看法，原本的我覺得實習沒有甚麼重要性，直到現在突然覺得實習好重要阿，學習到了我之前從來沒接觸到的事情與東西，業拓展了一些人脈，人脈非常的重要，這一年下來的收穫真的不是金錢可以衡量的，學到的東西是無價的，學到的東西別人也搶不走，充實自己，讓自己有更多的籌碼在未來找工作上好好使用，其實這一年的實習在我看來其實是讓我們提早進入社會了解社會的眉角，並且比其他人早一點熟悉與了解職場的環境與工作模式。謝謝上聯陪伴我的這一年，我過得很充實，經歷了這段風風雨雨，這些磨練與阻礙我相信未來的我一定部會辜負我自己，在未來畢業後職場方面一定可以如魚得水，以我自己都優勢沖出自己的一片天的!
